-1.73854 -2.78881 1.18865e-10
-1.73854 -2.25497 1.47639e-09
-1.73854 -1.73854 1.03679e-08
-1.73854 -1.23408 4.37778e-08
-1.73854 -0.737474 1.15548e-07
-1.73854 -0.245341 1.95113e-07
-1.73854 0.245341 2.13129e-07
-1.73854 0.737474 1.50683e-07
-1.73854 1.23408 6.82648e-08
-1.73854 1.73854 1.93867e-08
-1.73854 2.25497 3.32473e-09
-1.73854 2.78881 3.24393e-10
-1.73854 3.34785 1.6362e-11
-1.73854 3.94476 3.62285e-13
-1.73854 4.60368 2.56403e-15
-1.73854 5.38748 2.56631e-18

-1.23408 -5.38748 2.15072e-17
-1.23408 -4.60368 2.84934e-14
-1.23408 -3.94476 5.10376e-12
-1.23408 -3.34785 2.85759e-10
-1.23408 -2.78881 6.92852e-09
-1.23408 -2.25497 8.60573e-08
-1.23408 -1.73854 6.04334e-07
-1.23408 -1.23408 2.55177e-06
-1.23408 -0.737474 6.73518e-06
-1.23408 -0.245341 1.13729e-05
-1.23408 0.245341 1.24231e-05
-1.23408 0.737474 8.78315e-06
-1.23408 1.23408 3.9791e-06
-1.23408 1.73854 1.13003e-06
-1.23408 2.25497 1.93796e-07
-1.23408 2.78881 1.89086e-08
-1.23408 3.34785 9.53728e-10
-1.23408 3.94476 2.11173e-11
-1.23408 4.60368 1.49455e-13
-1.23408 5.38748 1.49588e-16

-0.737474 -5.38748 5.58232e-16
-0.737474 -4.60368 7.3956e-13
-0.737474 -3.94476 1.32471e-10
-0.737474 -3.34785 7.41703e-09
-0.737474 -2.78881 1.79833e-07
-0.737474 -2.25497 2.23366e-06
-0.737474 -1.73854 1.56858e-05
-0.737474 -1.23408 6.62325e-05
-0.737474 -0.737474 0.000174815
-0.737474 -0.245341 0.00029519
-0.737474 0.245341 0.000322448
-0.737474 0.737474 0.000227971
-0.737474 1.23408 0.000103279
-0.737474 1.73854 2.93305e-05
-0.737474 2.25497 5.03007e-06
-0.737474 2.78881 4.90782e-07
-0.737474 3.34785 2.47545e-08
-0.737474 3.94476 5.4811e-10
-0.737474 4.60368 3.87919e-12
-0.737474 5.38748 3.88263e-15

-0.245341 -5.38748 6.78158e-15
-0.245341 -4.60368 8.98442e-12
-0.245341 -3.94476 1.6093e-09
-0.245341 -3.34785 9.01046e-08
-0.245341 -2.78881 2.18467e-06
-0.245341 -2.25497 2.71353e-05
-0.245341 -1.73854 0.000190556
-0.245341 -1.23408 0.000804615
-0.245341 -0.737474 0.00212371
-0.245341 -0.245341 0.00358607
-0.245341 0.245341 0.00391721
-0.245341 0.737474 0.00276947
-0.245341 1.23408 0.00125467
-0.245341 1.73854 0.000356317
-0.245341 2.25497 6.11069e-05
-0.245341 2.78881 5.96218e-06
-0.245341 3.34785 3.00726e-07
-0.245341 3.94476 6.65862e-09
-0.245341 4.60368 4.71256e-11
-0.245341 5.38748 4.71674e-14

0.245341 -5.38748 3.96727e-14
0.245341 -4.60368 5.25594e-11
0.245341 -3.94476 9.4145e-09
0.245341 -3.34785 5.27118e-07
0.245341 -2.78881 1.27805e-05
0.245341 -2.25497 0.000158743
0.245341 -1.73854 0.00111477
0.245341 -1.23408 0.00470705
0.245341 -0.737474 0.0124239
0.245341 -0.245341 0.0209788
0.245341 0.245341 0.0229159
0.245341 0.737474 0.0162016
0.245341 1.23408 0.00733992
0.245341 1.73854 0.00208448
0.245341 2.25497 0.00035748
0.245341 2.78881 3.48792e-05
0.245341 3.34785 1.75927e-06
0.245341 3.94476 3.89534e-08
0.245341 4.60368 2.75688e-10
0.245341 5.38748 2.75933e-13

0.737474 -5.38748 1.12937e-13
0.737474 -4.60368 1.49622e-10
0.737474 -3.94476 2.68004e-08
0.737474 -3.34785 1.50055e-06
0.737474 -2.78881 3.63824e-05
0.737474 -2.25497 0.000451897
0.737474 -1.73854 0.00317342
0.737474 -1.23408 0.0133996
0.737474 -0.737474 0.0353672
0.737474 -0.245341 0.0597205
0.737474 0.245341 0.0652352
0.737474 0.737474 0.0461213
0.737474 1.23408 0.0208947
0.737474 1.73854 0.00593392
0.737474 2.25497 0.00101764
0.737474 2.78881 9.9291e-05
0.737474 3.34785 5.00813e-06
0.737474 3.94476 1.10889e-07
0.737474 4.60368 7.84806e-10
0.737474 5.38748 7.85502e-13

1.23408 -5.38748 1.55397e-13
1.23408 -4.60368 2.05874e-10
1.23408 -3.94476 3.68763e-08
1.23408 -3.34785 2.06471e-06
1.23408 -2.78881 5.00608e-05
1.23408 -2.25497 0.000621793
1.23408 -1.73854 0.00436652
1.23408 -1.23408 0.0184374
1.23408 -0.737474 0.0486639
1.23408 -0.245341 0.0821733
1.23408 0.245341 0.0897612
1.23408 0.737474 0.0634612
1.23408 1.23408 0.0287503
1.23408 1.73854 0.00816486
1.23408 2.25497 0.00140024
1.23408 2.78881 0.000136621
1.23408 3.34785 6.891e-06
1.23408 3.94476 1.52579e-07
1.23408 4.60368 1.07986e-09
1.23408 5.38748 1.08082e-12

1.73854 -5.38748 1.00755e-13
1.73854 -4.60368 1.33483e-10
1.73854 -3.94476 2.39095e-08
1.73854 -3.34785 1.3387e-06
1.73854 -2.78881 3.2458e-05
1.73854 -2.25497 0.000403152
1.73854 -1.73854 0.00283112
1.73854 -1.23408 0.0119543
1.73854 -0.737474 0.0315523
1.73854 -0.245341 0.0532788
1.73854 0.245341 0.0581985
1.73854 0.737474 0.0411464
1.73854 1.23408 0.0186409
1.73854 1.73854 0.00529385
1.73854 2.25497 0.000907874
1.73854 2.78881 8.8581e-05
1.73854 3.34785 4.46792e-06
1.73854 3.94476 9.89281e-08
1.73854 4.60368 7.00152e-10
1.73854 5.38748 7.00773e-13

2.25497 -5.38748 2.932e-14
2.25497 -4.60368 3.88439e-11
2.25497 -3.94476 6.95776e-09
2.25497 -3.34785 3.89565e-07
2.25497 -2.78881 9.44538e-06
2.25497 -2.25497 0.000117319
2.25497 -1.73854 0.000823866
2.25497 -1.23408 0.00347873
2.25497 -0.737474 0.00918181
2.25497 -0.245341 0.0155043
2.25497 0.245341 0.016936
2.25497 0.737474 0.0119737
2.25497 1.23408 0.00542455
2.25497 1.73854 0.00154053
2.25497 2.25497 0.000264194
2.25497 2.78881 2.57773e-05
2.25497 3.34785 1.30018e-06
2.25497 3.94476 2.87884e-08
2.25497 4.60368 2.03747e-10
2.25497 5.38748 2.03927e-13

2.78881 -5.38748 3.5299e-15
2.78881 -4.60368 4.6765e-12
2.78881 -3.94476 8.37658e-10
2.78881 -3.34785 4.69005e-08
2.78881 -2.78881 1.13715e-06
2.78881 -2.25497 1.41242e-05
2.78881 -1.73854 9.91869e-05
2.78881 -1.23408 0.000418811
2.78881 -0.737474 0.00110542
2.78881 -0.245341 0.00186659
2.78881 0.245341 0.00203896
2.78881 0.737474 0.00144154
2.78881 1.23408 0.000653073
2.78881 1.73854 0.000185467
2.78881 2.25497 3.18069e-05
2.78881 2.78881 3.10339e-06
2.78881 3.34785 1.56531e-07
2.78881 3.94476 3.46589e-09
2.78881 4.60368 2.45295e-11
2.78881 5.38748 2.45512e-14

3.34785 -5.38748 1.53786e-16
3.34785 -4.60368 2.0374e-13
3.34785 -3.94476 3.6494e-11
3.34785 -3.34785 2.0433e-09
3.34785 -2.78881 4.95418e-08
3.34785 -2.25497 6.15346e-07
3.34785 -1.73854 4.32125e-06
3.34785 -1.23408 1.82462e-05
3.34785 -0.737474 4.81594e-05
3.34785 -0.245341 8.13213e-05
3.34785 0.245341 8.88306e-05
3.34785 0.737474 6.28033e-05
3.34785 1.23408 2.84522e-05
3.34785 1.73854 8.08021e-06
3.34785 2.25497 1.38572e-06
3.34785 2.78881 1.35204e-07
3.34785 3.34785 6.81956e-09
3.34785 3.94476 1.50998e-10
3.34785 4.60368 1.06867e-12
3.34785 5.38748 1.06962e-15

3.94476 -5.38748 1.92492e-18
3.94476 -4.60368 2.55019e-15
3.94476 -3.94476 4.56792e-13
3.94476 -3.34785 2.55758e-11
3.94476 -2.78881 6.2011e-10
3.94476 -2.25497 7.70223e-09
3.94476 -1.73854 5.40886e-08
3.94476 -1.23408 2.28386e-07
3.94476 -0.737474 6.02806e-07
3.94476 -0.245341 1.01789e-06
3.94476 0.245341 1.11188e-06
3.94476 0.737474 7.86102e-07
3.94476 1.23408 3.56134e-07
3.94476 1.73854 1.01139e-07
3.94476 2.25497 1.73449e-08
3.94476 2.78881 1.69234e-09
3.94476 3.34785 8.53597e-11
3.94476 3.94476 1.89002e-12
3.94476 4.60368 1.33764e-14
3.94476 5.38748 1.33883e-17

4.60368 -5.38748 4.41786e-21
4.60368 -4.60368 5.85289e-18
4.60368 -3.94476 1.04838e-15
4.60368 -3.34785 5.86985e-14
4.60368 -2.78881 1.4232e-12
4.60368 -2.25497 1.76772e-11
4.60368 -1.73854 1.24138e-10
4.60368 -1.23408 5.24165e-10
4.60368 -0.737474 1.38349e-09
4.60368 -0.245341 2.33614e-09
4.60368 0.245341 2.55186e-09
4.60368 0.737474 1.80417e-09
4.60368 1.23408 8.17356e-10
4.60368 1.73854 2.32123e-10
4.60368 2.25497 3.9808e-11
4.60368 2.78881 3.88406e-12
4.60368 3.34785 1.95907e-13
4.60368 3.94476 4.33775e-15
4.60368 4.60368 3.07e-17
4.60368 5.38748 3.07272e-20

5.38748 -5.38748 5.87721e-25
5.38748 -4.60368 7.78628e-22
5.38748 -3.94476 1.39469e-19
5.38748 -3.34785 7.80885e-18
5.38748 -2.78881 1.89333e-16
5.38748 -2.25497 2.35166e-15
5.38748 -1.73854 1.65144e-14
5.38748 -1.23408 6.97313e-14
5.38748 -0.737474 1.8405e-13
5.38748 -0.245341 3.10784e-13
5.38748 0.245341 3.39482e-13
5.38748 0.737474 2.40014e-13
5.38748 1.23408 1.08735e-13
5.38748 1.73854 3.088e-14
5.38748 2.25497 5.29579e-15
5.38748 2.78881 5.16708e-16
5.38748 3.34785 2.60622e-17
5.38748 3.94476 5.77064e-19
5.38748 4.60368 4.08411e-21
5.38748 5.38748 4.08773e-24

